City,Country,Lat,Long,Pop
Astolfo Dutra,Brazil,-21.316667,-42.866667,10999
Seara,Brazil,-27.116667,-52.283333,10976
Caiapônia,Brazil,-16.95,-51.816667,10947
Guiratinga,Brazil,-16.35,-53.75,10938
Jardim de Piranhas,Brazil,-6.366667,-37.333333,10935
Terra Roxa,Brazil,-23.855708,-50.031397,10911
Alto Paraná,Brazil,-23.083333,-52.366667,10888
Ribeirão Bonito,Brazil,-22.066667,-48.166667,10877
Tupi Paulista,Brazil,-21.4,-51.566667,10877
Exu,Brazil,-7.516667,-39.716667,10875
Curuçá,Brazil,-0.716667,-47.833333,10843
Ipaussú,Brazil,-23.05,-49.616667,10833
Matelândia,Brazil,-25.2413,-53.983,10816
Alhandra,Brazil,-7.433333,-34.9,10788
Boa Esperança do Sul,Brazil,-21.983333,-48.383333,10787
Canarana,Brazil,-11.683333,-41.766667,10785
Picuí,Brazil,-6.516667,-36.35,10779
Aurora,Brazil,-6.95,-38.966667,10757
Urupês,Brazil,-21.216667,-49.283333,10745
Tapejara,Brazil,-23.683333,-52.883333,10726
Conceição do Mato Dentro,Brazil,-19.016667,-43.416667,10708
Areado,Brazil,-21.35,-46.15,10689
Urussanga,Brazil,-28.516667,-49.316667,10670
Ibicuí,Brazil,-14.85,-39.983333,10640
Padre Paraíso,Brazil,-17.1,-41.516667,10608
Aquidabã,Brazil,-10.283333,-37.033333,10596
Cardoso,Brazil,-20.066667,-49.9,10556
Itagi,Brazil,-14.166667,-40.016667,10534
Santa Inês,Brazil,-13.283333,-39.8,10521
Piancó,Brazil,-7.2,-37.95,10482
Maribondo,Brazil,-9.583333,-36.233333,10475
Turiaçu,Brazil,-1.683333,-45.35,10471
Pastos Bons,Brazil,-6.6,-44.083333,10469
Rosário Oeste,Brazil,-14.833333,-56.416667,10469
Itapuí,Brazil,-22.233333,-48.683333,10445
Sumé,Brazil,-7.65,-36.916667,10441
Miguel Alves,Brazil,-4.166667,-42.9,10439
Queimadas,Brazil,-10.966667,-39.633333,10439
Rio Piracicaba,Brazil,-19.916667,-43.183333,10439
Elesbão Veloso,Brazil,-6.216667,-42.133333,10430
Realeza,Brazil,-25.783333,-53.516667,10389
Novo Cruzeiro,Brazil,-17.483333,-41.883333,10385
João Neiva,Brazil,-19.75,-40.4,10383
São Gonçalo do Amarante,Brazil,-5.766667,-35.333333,10381
Vicência,Brazil,-7.666667,-35.333333,10378
Quatá,Brazil,-22.266667,-50.7,10370
Iporã,Brazil,-23.983333,-53.616667,10353
Terra Rica,Brazil,-22.716667,-52.633333,10346
Espumoso,Brazil,-28.733333,-52.85,10340
Tarumã,Brazil,-22.75,-50.566667,10337
Itarema,Brazil,-2.9,-39.966667,10330
Chavantes,Brazil,-23.033333,-49.716667,10306
Santo Augusto,Brazil,-27.85,-53.783333,10305
Hidrolândia,Brazil,-4.416667,-40.416667,10299
Quatis,Brazil,-22.4099,-44.2594,10289
Carira,Brazil,-10.35,-37.7,10276
Camocim de São Félix,Brazil,-8.35,-35.766667,10270
Paratinga,Brazil,-12.7,-43.166667,10262
Uruana,Brazil,-15.5,-49.683333,10258
São José do Campestre,Brazil,-6.3,-35.7,10254
Marapanim,Brazil,-0.7,-47.7,10236
Alvorada,Brazil,-12.47,-49.082222,10232
São Raimundo das Mangabeiras,Brazil,-7.016667,-45.483333,10216
Itaporanga,Brazil,-23.7,-49.483333,10202
Urucurituba,Brazil,-2.683333,-57.666667,10180
Oeiras do Pará,Brazil,-1.966667,-49.85,10163
Cambuquira,Brazil,-21.85,-45.3,10116
Nísia Floresta,Brazil,-6.066667,-35.133333,10115
Goianápolis,Brazil,-16.5,-49.016667,10114
Pacaembu,Brazil,-21.566667,-51.283333,10101
Caçu,Brazil,-18.616667,-51.066667,10098
Andrelândia,Brazil,-21.733333,-44.3,10079
Arinos,Brazil,-15.916667,-46.066667,10078
Guapó,Brazil,-16.816667,-49.533333,10075
São João de Pirabas,Brazil,-0.766667,-47.166667,10065
São João Evangelista,Brazil,-18.533333,-42.75,10049
Alto Piquiri,Brazil,-24.016667,-53.466667,10039
Lauro Müller,Brazil,-28.4,-49.383333,10036
Mutuípe,Brazil,-13.25,-39.516667,10016
Jataìzinho,Brazil,-23.216667,-50.966667,10014
Manaquiri,Brazil,-3.316667,-60.35,9986
Joaquim Nabuco,Brazil,-8.616667,-35.533333,9965
Envira,Brazil,-7.3,-70.216667,9957
Teixeira,Brazil,-7.216667,-37.25,9954
Santa Maria do Suaçuí,Brazil,-18.2,-42.416667,9936
Pôrto de Moz,Brazil,-1.75,-52.233333,9912
Cansanção,Brazil,-10.683333,-39.516667,9905
Piranhas,Brazil,-16.516667,-51.85,9887
Piaçabuçu,Brazil,-10.4,-36.416667,9862
Itagibá,Brazil,-14.283333,-39.85,9843
Edéia,Brazil,-17.3,-49.916667,9838
Belmonte,Brazil,-15.85,-38.9,9806
Guajará,Brazil,-2.966667,-57.666667,9776
Alexandria,Brazil,-6.416667,-38.016667,9769
Choròzinho,Brazil,-4.3,-38.483333,9755
Fortuna,Brazil,-5.683333,-44.066667,9755
Paraúna,Brazil,-17.033333,-50.433333,9731
Ribeirão Branco,Brazil,-24.216667,-48.783333,9718
Sabinópolis,Brazil,-18.666667,-43.1,9713
Conceição do Almeida,Brazil,-12.8,-39.2,9691
Guia Lopes da Laguna,Brazil,-21.433333,-56.116667,9681
Mar de Espanha,Brazil,-21.865833,-43.009722,9678
Remígio,Brazil,-6.933333,-35.783333,9659
Nortelândia,Brazil,-14.416667,-56.8,9636
Iguatemi,Brazil,-23.666667,-54.566667,9619
Autazes,Brazil,-3.583333,-59.133333,9614
Girau do Ponciano,Brazil,-9.916667,-36.833333,9606
Sananduva,Brazil,-27.95,-51.8,9601
Anadia,Brazil,-9.7,-36.3,9574
São Felipe,Brazil,-14.816667,-41.383333,9574
São Sebastião,Brazil,-9.933333,-36.566667,9551
Cêrro Largo,Brazil,-28.15,-54.75,9548
Rio Pardo de Minas,Brazil,-15.616667,-42.55,9540
Mucurici,Brazil,-18.1,-40.516667,9524
Jardim do Seridó,Brazil,-6.583333,-36.766667,9520
Guaratinga,Brazil,-16.566667,-39.566667,9519
Centralina,Brazil,-18.566667,-49.216667,9497
Buriti dos Lopes,Brazil,-3.166667,-41.866667,9475
São Domingos do Prata,Brazil,-19.866667,-42.966667,9466
Buriti Alegre,Brazil,-18.15,-49.05,9427
Pôrto da Fôlha,Brazil,-9.916667,-37.283333,9420
Itiúba,Brazil,-10.716667,-39.85,9410
Cambuci,Brazil,-21.566667,-41.916667,9395
Mirante do Paranapanema,Brazil,-22.283333,-51.9,9387
Pendências,Brazil,-5.263333,-36.723056,9363
Bernardino de Campos,Brazil,-23.033333,-49.483333,9342
São Paulo do Potengi,Brazil,-5.916667,-35.75,9334
Taguatinga,Brazil,-12.465556,-46.366944,9330
Santo Amaro das Brotas,Brazil,-10.783333,-37.066667,9302
Santo Antônio do Içá,Brazil,-3.083333,-67.95,9302
Xambioá,Brazil,-6.4325,-48.381944,9281
Alterosa,Brazil,-21.25,-46.133333,9277
Rialma,Brazil,-15.3,-49.566667,9270
Boa Esperança,Brazil,-18.55,-40.283333,9254
Iaciara,Brazil,-14.15,-46.666667,9207
Ibiapina,Brazil,-3.916667,-40.9,9205
Martinho Campos,Brazil,-19.333333,-45.216667,9198
Alagoa Nova,Brazil,-7.066667,-35.766667,9182
Santa Teresa,Brazil,-19.916667,-40.6,9160
Acari,Brazil,-6.516667,-36.633333,9159
Irará,Brazil,-12.033333,-38.766667,9099
Firminópolis,Brazil,-16.666667,-50.316667,9084
Eldorado,Brazil,-23.783333,-54.316667,9075
Arenápolis,Brazil,-14.433333,-56.816667,9060
Barbosa Ferraz,Brazil,-24.066667,-52.05,9048
Joaíma,Brazil,-16.65,-41.033333,9022
Nova Aurora,Brazil,-22.866667,-52.566667,9013
Axixá do Tocantins,Brazil,-5.551111,-47.595556,9007
Cidreira,Brazil,-30.183333,-50.2,8965
Mirabela,Brazil,-16.258056,-44.159167,8934
Ibiraçu,Brazil,-19.833333,-40.366667,8921
Santo Antônio do Tauá,Brazil,-1.183333,-48.133333,8921
Paulo Ramos,Brazil,-4.216667,-45.183333,8888
Recreio,Brazil,-21.533333,-42.466667,8882
Taperoá,Brazil,-7.2,-36.816667,8879
Ananás,Brazil,-6.360278,-47.91,8874
Bonito,Brazil,-8.483333,-35.733333,8867
São Caetano de Odivelas,Brazil,-0.75,-48.033333,8862
São João do Paraíso,Brazil,-15.316667,-42.016667,8859
Juàzeirinho,Brazil,-6.816667,-38.05,8846
Patu,Brazil,-6.1,-37.633333,8842
Amarante,Brazil,-6.233333,-42.833333,8828
Malacacheta,Brazil,-17.833333,-42.083333,8820
Turmalina,Brazil,-17.283333,-42.75,8798
Umarizal,Brazil,-5.983333,-37.816667,8781
Alto Araguaia,Brazil,-17.316667,-53.2,8780
Serra Branca,Brazil,-6.533333,-38.266667,8765
Ibateguara,Brazil,-8.983333,-35.866667,8755
Ingá,Brazil,-7.283333,-35.6,8751
Batalha,Brazil,-4.016667,-42.083333,8744
Cruz,Brazil,-2.95,-40.183333,8723
Moreira Sales,Brazil,-24.016667,-53.05,8699
Araioses,Brazil,-2.89,-41.903611,8667
Santa Branca,Brazil,-23.4,-45.883333,8661
Nova Floresta,Brazil,-6.45,-36.2,8623
Muqui,Brazil,-20.95,-41.3,8614
Cândido Mendes,Brazil,-1.45,-45.716667,8613
Urucará,Brazil,-2.536667,-57.758056,8603
Castelo do Piauí,Brazil,-5.333333,-41.55,8589
Mantenópolis,Brazil,-18.883333,-41.1,8547
Siderópolis,Brazil,-28.583333,-49.433333,8536
Major Isidoro,Brazil,-9.533333,-37,8507
Miraí,Brazil,-21.2,-42.616667,8500
Montanhas,Brazil,-6.483333,-35.3,8442
Traipu,Brazil,-9.966667,-36.983333,8427
Palmares do Sul,Brazil,-30.266667,-50.516667,8393
São João da Ponte,Brazil,-15.933333,-44.016667,8373
Centenário do Sul,Brazil,-22.8,-51.616667,8358
Pirpirituba,Brazil,-6.766667,-35.5,8355
Cantanhede,Brazil,-3.65,-44.4,8344
Juripiranga,Brazil,-7.366667,-35.233333,8320
Muniz Freire,Brazil,-20.466667,-41.416667,8312
Itaguaçu,Brazil,-19.8,-40.85,8202
Pancas,Brazil,-19.233333,-40.85,8184
Ourém,Brazil,-1.55,-47.1,8145
Pau Brasil,Brazil,-15.45,-39.65,8136
Lagoa Sêca,Brazil,-7.15,-35.85,8103
Taperoá,Brazil,-13.516667,-39.1,8095
Japaratuba,Brazil,-10.583333,-36.95,8092
Soledade,Brazil,-7.05,-36.35,8090
General Salgado,Brazil,-20.65,-50.366667,8084
Ubaíra,Brazil,-13.266667,-39.65,8069
Tangará,Brazil,-6.183333,-35.816667,8067
Anori,Brazil,-3.783333,-61.633333,8064
Santana do Matos,Brazil,-5.956111,-36.652778,8050
Campo do Brito,Brazil,-10.75,-37.5,8011
São Miguel do Tapuio,Brazil,-5.5,-41.333333,7964
Parnamirim,Brazil,-8.083333,-39.566667,7928
Itapirapuã,Brazil,-15.866667,-50.6,7923
Pitimbu,Brazil,-7.466667,-34.8,7862
Uiraúna,Brazil,-6.516667,-38.416667,7823
Vianópolis,Brazil,-16.75,-48.533333,7807
Pocinhos,Brazil,-7.066667,-36.05,7803
Flexeiras,Brazil,-9.266667,-35.716667,7783
Mato Verde,Brazil,-15.383333,-42.866667,7783
Guaraniaçu,Brazil,-25.1,-52.866667,7781
Nhamundá,Brazil,-2.233333,-56.716667,7772
Junqueiro,Brazil,-9.933333,-36.483333,7740
Angicos,Brazil,-5.666389,-36.600833,7729
Petrolina de Goiás,Brazil,-16.1,-49.333333,7710
Araruna,Brazil,-6.533333,-35.733333,7667
Touros,Brazil,-5.2,-35.466667,7662
Arara,Brazil,-6.833333,-35.75,7641
Pauini,Brazil,-7.666667,-66.966667,7633
São José de Piranhas,Brazil,-7.116667,-38.5,7628
Brejinho,Brazil,-6.183333,-35.35,7625
Araguaçu,Brazil,-12.894167,-49.773056,7603
Pilar,Brazil,-7.25,-35.266667,7588
Orizona,Brazil,-17.05,-48.3,7583
Inhapi,Brazil,-9.233333,-37.75,7550
Baixa Grande,Brazil,-11.95,-40.183333,7534
Alagoinha,Brazil,-6.933333,-35.55,7474
Muaná,Brazil,-1.533333,-49.216667,7464
Cacimba de Dentro,Brazil,-6.65,-35.783333,7447
São José do Calçado,Brazil,-21.033333,-41.666667,7442
Paramirim,Brazil,-13.433333,-42.25,7421
Areia Branca,Brazil,-10.766667,-37.316667,7414
São Pedro do Piauí,Brazil,-5.933333,-42.716667,7408
Monte Santo,Brazil,-10.433333,-39.333333,7398
Passagem Franca,Brazil,-6.166667,-43.783333,7376
Bananeiras,Brazil,-6.75,-35.616667,7371
Minas Novas,Brazil,-17.25,-42.6,7365
Barcelos,Brazil,-1,-62.966667,7356
Bataiporã,Brazil,-22.333333,-53.283333,7346
Ibirapitanga,Brazil,-14.15,-39.366667,7302
São Desidério,Brazil,-12.366667,-44.966667,7295
Arês,Brazil,-6.183333,-35.15,7231
Jardim,Brazil,-3.433333,-39.016667,7189
Ponto Novo,Brazil,-10.866667,-40.133333,7141
Poço Branco,Brazil,-5.633333,-35.666667,7112
Jaicós,Brazil,-7.35,-41.133333,7107
Palmas de Monte Alto,Brazil,-14.266667,-43.166667,7091
Mâncio Lima,Brazil,-7.616667,-72.9,7086
Hidrolândia,Brazil,-16.966667,-49.233333,7082
Simplício Mendes,Brazil,-7.85,-41.9,7076
Abadiânia,Brazil,-16.1,-48.8,7062
Inhuma,Brazil,-6.666667,-41.7,7056
Frei Paulo,Brazil,-10.55,-37.533333,7047
Jacaraú,Brazil,-6.666667,-35.3,7035
Afuá,Brazil,-0.166667,-50.383333,7031
Buriti,Brazil,-3.916667,-42.95,7025
Aroeiras,Brazil,-7.516667,-35.683333,7019
Paripiranga,Brazil,-10.683333,-37.866667,6965
Mirador,Brazil,-6.366667,-44.366667,6955
Afonso Bezerra,Brazil,-5.498056,-36.509167,6947
São João,Brazil,-8.866667,-36.366667,6926
Peçanha,Brazil,-18.55,-42.566667,6903
Jerônimo Monteiro,Brazil,-20.783333,-41.4,6902
Nioaque,Brazil,-21.133333,-55.8,6899
Arraias,Brazil,-12.977222,-46.891667,6881
Cumaru,Brazil,-8,-35.7,6861
Matinha,Brazil,-3.1,-45.033333,6851
Monte Alegre de Sergipe,Brazil,-10.033333,-37.55,6816
Ocara,Brazil,-4.483333,-38.616667,6793
Caraí,Brazil,-17.2,-41.7,6750
Rio Novo do Sul,Brazil,-20.866667,-40.933333,6717
Pilão Arcado,Brazil,-10.15,-42.433333,6715
Upanema,Brazil,-5.644444,-37.257778,6704
Careiro,Brazil,-3.2,-59.75,6659
Monte Alegre,Brazil,-5.889722,-36.301389,6643
Governador Dix-Sept Rosado,Brazil,-5.466667,-37.516667,6626
Tanhaçu,Brazil,-14.016667,-41.283333,6620
Quebrângulo,Brazil,-9.333333,-36.483333,6587
Coração de Maria,Brazil,-12.233333,-38.75,6571
Wanderlândia,Brazil,-6.835833,-47.799167,6545
Pôrto,Brazil,-3.9,-42.7,6535
Paranhos,Brazil,-23.916667,-55.416667,6516
Mazagão,Brazil,-0.116667,-51.283333,6500
Prainha,Brazil,-1.8,-53.483333,6481
Igaci,Brazil,-9.55,-36.633333,6480
Gurupá,Brazil,-1.416667,-51.65,6461
Pirapemas,Brazil,-3.716667,-44.233333,6441
Santana do Mundaú,Brazil,-9.15,-36.183333,6439
Cristinápolis,Brazil,-11.483333,-37.766667,6430
Alfredo Chaves,Brazil,-20.633333,-40.75,6422
Varzelândia,Brazil,-15.7,-44.033333,6398
Santo Antônio do Leverger,Brazil,-15.866667,-56.083333,6387
Pedro Velho,Brazil,-6.433333,-35.233333,6366
Canutama,Brazil,-6.533333,-64.333333,6320
Boquira,Brazil,-12.816667,-42.766667,6306
Rio Novo,Brazil,-21.483333,-43.133333,6258
Amapá,Brazil,2.05,-50.8,6256
Bujaru,Brazil,-1.516667,-48.016667,6189
Alto Paraguai,Brazil,-14.5,-56.516667,6149
São Tomé,Brazil,-5.971389,-36.073611,6137
Terenos,Brazil,-20.433333,-54.833333,6086
Domingos Martins,Brazil,-20.366667,-40.666667,6061
Carmo do Rio Verde,Brazil,-15.35,-49.7,6053
Carnaíba,Brazil,-8.7,-37.666667,6019
Pôrto Real do Colégio,Brazil,-10.183333,-36.816667,6001
Lagoa Nova,Brazil,-6.1,-36.483333,5984
Orobó,Brazil,-7.733333,-35.6,5884
Marechal Floriano,Brazil,-20.416667,-40.666667,5869
Jutaí,Brazil,-5.183333,-68.9,5863
Ipixuna,Brazil,-7.051667,-71.693056,5814
Cruz do Espírito Santo,Brazil,-7.133333,-35.1,5812
Sítio Novo do Tocantins,Brazil,-5.518333,-47.461111,5787
Bueno Brandão,Brazil,-22.45,-46.35,5777
Bonfim,Brazil,3.083333,-59.95,5769
Tupanatinga,Brazil,-8.75,-37.333333,5768
Xapuri,Brazil,-10.65,-68.516667,5721
Senador José Porfírio,Brazil,-2.583333,-51.916667,5708
Bequimão,Brazil,-2.433333,-44.783333,5695
Alcântara,Brazil,-2.4,-44.4,5655
Anajatuba,Brazil,-3.266667,-44.616667,5627
Gurinhém,Brazil,-7.133333,-35.45,5618
Irituia,Brazil,-1.766667,-47.433333,5602
Oliveira dos Brejinhos,Brazil,-12.316667,-42.9,5596
Malhador,Brazil,-10.65,-37.3,5574
Novo Lino,Brazil,-9.016667,-35.616667,5538
Alvarães,Brazil,-3.2,-64.833333,5527
Passo de Camaragibe,Brazil,-9.25,-35.433333,5523
Cariré,Brazil,-3.95,-40.45,5488
Salgado,Brazil,-11.033333,-37.466667,5457
Caetés,Brazil,-8.766667,-36.633333,5386
Destêrro,Brazil,-7.283333,-37.1,5374
Taquarana,Brazil,-9.633333,-36.483333,5288
Humberto de Campos,Brazil,-2.616667,-43.45,5208
Água Branca,Brazil,-9.283333,-37.916667,5161
Itaueira,Brazil,-7.6,-43.033333,5146
Fagundes,Brazil,-7.35,-35.8,5137
Iraquara,Brazil,-12.25,-41.6,5131
Cândido de Abreu,Brazil,-24.583333,-51.333333,5102
Iconha,Brazil,-20.8,-40.8,5051
Beneditinos,Brazil,-5.45,-42.366667,5005
Itapicuru,Brazil,-11.316667,-38.25,4994
Indiaroba,Brazil,-11.533333,-37.516667,4989
Pio IX,Brazil,-6.833333,-40.616667,4973
Itatuba,Brazil,-7.383333,-35.65,4951
Tavares,Brazil,-7.633333,-37.9,4939
Gilbués,Brazil,-9.838889,-45.353889,4920
Itinga,Brazil,-16.6,-41.783333,4917
Manaíra,Brazil,-7.7,-38.166667,4913
Ituaçu,Brazil,-13.816667,-41.3,4891
Capoeiras,Brazil,-8.75,-36.633333,4861
Morros,Brazil,-9.446667,-46.300278,4829
Rio Bananal,Brazil,-19.266667,-40.333333,4814
São Domingos,Brazil,-13.4,-46.316667,4784
Mogeiro,Brazil,-7.3,-35.466667,4767
Monsenhor Gil,Brazil,-5.583333,-42.616667,4751
Arauá,Brazil,-11.266667,-37.616667,4747
Encruzilhada,Brazil,-15.516667,-40.9,4711
Laje,Brazil,-10.183333,-40.966667,4708
Vargem Alta,Brazil,-20.666667,-41,4672
Mata Grande,Brazil,-9.111667,-37.7,4654
Ipanguaçu,Brazil,-5.497778,-36.853333,4624
Cacimbinhas,Brazil,-9.4,-37,4618
Riachão do Dantas,Brazil,-11.066667,-37.733333,4615
Igreja Nova,Brazil,-10.116667,-36.65,4606
Taipu,Brazil,-5.616667,-35.6,4606
Umbuzeiro,Brazil,-7.683333,-35.666667,4588
Umbuzeiro,Brazil,-7.7,-35.666667,4588
Dois Riachos,Brazil,-9.383333,-37.083333,4565
Tonantins,Brazil,-2.783333,-67.783333,4561
Conceição do Castelo,Brazil,-20.366667,-41.25,4538
Tiradentes,Brazil,-21.116667,-44.183333,4439
Alto Longá,Brazil,-5.25,-42.2,4435
Tomar do Geru,Brazil,-11.383333,-37.85,4394
Maraã,Brazil,-1.833333,-65.366667,4387
Barão de Melgaço,Brazil,-16.216667,-55.966667,4353
Simões,Brazil,-7.6,-40.816667,4332
Quijingue,Brazil,-10.75,-39.2,4293
Salgado de São Félix,Brazil,-7.35,-35.433333,4266
Palmeirais,Brazil,-5.966667,-43.066667,4262
Canapi,Brazil,-9.133333,-37.5,4219
Japoatã,Brazil,-10.333333,-36.8,4207
Mulungu,Brazil,-7.033333,-35.466667,4181
Santa Isabel do Rio Negro,Brazil,-0.4,-65.033333,4142
Limoeiro do Ajuru,Brazil,-1.916667,-49.383333,4109
Manoel Urbano,Brazil,-8.883333,-69.3,4066
Itarana,Brazil,-19.85,-40.866667,4060
Imaculada,Brazil,-7.366667,-37.5,4014
Matias Olímpio,Brazil,-3.716667,-42.55,4012
Feira Grande,Brazil,-9.85,-36.7,3985
Marilândia,Brazil,-19.416667,-40.516667,3900
Triunfo,Brazil,-6.566667,-38.6,3871
Rodrigues Alves,Brazil,-11.9,-65,3827
Pimenteiras,Brazil,-6.233333,-41.416667,3819
Juru,Brazil,-7.533333,-37.816667,3796
Anagé,Brazil,-14.6,-41.133333,3762
Cavalcante,Brazil,-13.8,-47.5,3747
Dona Inês,Brazil,-6.616667,-35.633333,3709
Paulista,Brazil,-6.583333,-37.616667,3677
Icatu,Brazil,-2.766667,-44.066667,3648
São João Batista,Brazil,-2.966667,-44.85,3634
Moita Bonita,Brazil,-10.583333,-37.366667,3602
Montes Altos,Brazil,-5.833333,-47.066667,3518
Irupi,Brazil,-20.35,-41.633333,3505
Natuba,Brazil,-7.633333,-35.566667,3333
Grão Mogol,Brazil,-16.566667,-42.9,3278
Tremedal,Brazil,-14.966667,-41.4,3252
Puxinanã,Brazil,-7.15,-35.966667,3210
Massaranduba,Brazil,-7.183333,-35.766667,3153
Campo Grande,Brazil,-10.233333,-36.5,3054
Laranja da Terra,Brazil,-19.9,-41.066667,3016
Gararu,Brazil,-9.966667,-37.083333,2977
Maraú,Brazil,-14.1,-39,2956
Itainópolis,Brazil,-7.4,-41.516667,2922
Olivença,Brazil,-9.516667,-37.183333,2848
Uarini,Brazil,-2.916667,-65.133333,2796
Limoeiro de Anadia,Brazil,-9.733333,-36.516667,2770
Paranã,Brazil,-12.640556,-47.7925,2751
Pacatuba,Brazil,-10.433333,-36.65,2616
Águia Branca,Brazil,-18.983333,-40.733333,2554
Coité do Nóia,Brazil,-9.666667,-36.5,2529
Severiano Melo,Brazil,-5.766667,-37.95,2503
Santa Leopoldina,Brazil,-20.1,-40.533333,2327
Jundiá,Brazil,-8.933333,-35.566667,2267
Minador do Negrão,Brazil,-9.333333,-36.866667,1986
Japurá,Brazil,-1.395833,-69.422222,1908
Pôrto Walter,Brazil,-8.261111,-72.738889,1816
Poço das Trincheiras,Brazil,-9.3,-37.266667,1775
Jacareacanga,Brazil,-6.266667,-57.65,1402
Piranhas,Brazil,-9.45,-37.766667,1170
Careiro da Várzea,Brazil,-3.2,-59.75,1092
